原路径,操作,字节数,SHA256,保留位置或说明
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/marginal_rhs_validation.csv,删除重复副本,27282,fa7761b1249e3082edb2bfeb39155d3f263f69a068aa25a6e1452969eefbc7a5,outputs/.q1-runs/run-7ceay8rq/processed/marginal_rhs_validation.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/marginal_values.csv,删除重复副本,828616,b5e441ea198f345712bf872b07ffb19c3a91e4fd9a8450e3350c064428308be2,outputs/.q1-runs/run-7ceay8rq/processed/marginal_values.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/milp_rhs_validation.csv,删除重复副本,37377,d483cf07e3d9c26e671ffafe2dcd325aeaa9a94600bd9af0218a864e95bb8792,outputs/.q1-runs/run-7ceay8rq/processed/milp_rhs_validation.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/normalized_sensitivity.csv,删除重复副本,885,770b80d31c10a70c4af6b563ba84c74a130ad3e107813aae101eaff1d0a16352,outputs/.q1-runs/run-7ceay8rq/processed/normalized_sensitivity.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/report.html,删除重复副本,68987,ace673403e7ef59e1169999a30ee25bb949675950fd04c8c19ee336f08d61436,outputs/.q1-runs/run-7ceay8rq/processed/report.html
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/result1.csv,删除重复副本,25008,d3adfe5f9f06d16c75d8e3a11e2b3f8152f1fd947ea59742fc69ca3ff6542535,outputs/.q1-runs/run-7ceay8rq/processed/result1.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/sensitivity_scenarios.csv,删除重复副本,15267,6b6ceb3450002fb9e88159a01e291a4ab7206b202bb8f531e91ef18c6a5bbb12,outputs/.q1-runs/run-7ceay8rq/processed/sensitivity_scenarios.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/summary.json,删除重复副本,632,6d62a5f5bcdff5252ef2552b94d7f04b9d038364842ee9522ff7c5778f94f0b3,outputs/.q1-runs/run-7ceay8rq/processed/summary.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/table1_purchase.csv,删除重复副本,163,477d7f80e720e4eba37aeea00c989e96991e7fb0151487aec10070f15e3bc13d,outputs/.q1-runs/run-7ceay8rq/processed/table1_purchase.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/processed/table2_storage.csv,删除重复副本,284,8eb93598ac664659d15755c51aaac22309e02d009bf2e797c2f7d45f1a723d94,outputs/.q1-runs/run-7ceay8rq/processed/table2_storage.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/analysis_schedules.csv,删除重复副本,827784,53083402a7b5fa9bf5f9c4b11e700e8378d169f600d0d316fb7627ec79c20ff2,outputs/.q1-runs/run-7ceay8rq/raw/analysis_schedules.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/analysis_solutions.json,删除重复副本,22877874,a6fec89a896d2c9b778eaa03d76a150a790fd1c50e86bf07d476d246d16e3992,outputs/.q1-runs/run-7ceay8rq/raw/analysis_solutions.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/analysis_validation.json,删除重复副本,335212,8a247e621e61e5a0fc606038a50b741613896d63d044a4d0d7260c535b44d383,outputs/.q1-runs/run-7ceay8rq/raw/analysis_validation.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/figure_status.json,删除重复副本,83,5c18046019cadeada2a33e10f504232cb46e58c0c926b64d39dd3e3ea1c7b964,outputs/.q1-runs/run-7ceay8rq/raw/figure_status.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/q1_compact_review_acceptance.json,删除重复副本,819,f933debccc94669576423e03dc88ba7507ea6fc125fd7efbd0dc27e6a2c4fa07,outputs/.q1-runs/run-7ceay8rq/raw/q1_compact_review_acceptance.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/q1_compact_review_evidence.json,删除重复副本,186770,81dd786d83e97e64b56c3dd78f58006825bc7cdd83273f5039dcc2d0fc5222b5,outputs/.q1-runs/run-7ceay8rq/raw/q1_compact_review_evidence.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/q1_compact_review_run.json,删除重复副本,8792,268d5aa73b5d8ca519019efe66112d8c9434d4ed612a060f4a00e7aa1f6bac68,outputs/.q1-runs/run-7ceay8rq/raw/q1_compact_review_run.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/run_manifest.json,删除重复副本,10040,af95650f65180a92a8185a1d7e2bc634a047bec4057553da7ad6a0e02f0eb546,outputs/.q1-runs/run-ie6fkatf/raw/run_manifest.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/schedule_eta085.csv,删除重复副本,26336,cac848f7a9a26c04b74e3d8da1aadbe1ab8b8d7404d039429907c7d638a09825,outputs/.q1-runs/run-7ceay8rq/raw/schedule_eta085.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/schedule_eta095.csv,删除重复副本,26531,a285e8d30ced3ecd637b4290ee71ae0dc85a02a973516a08c05673cc5778c98b,outputs/.q1-runs/run-7ceay8rq/raw/schedule_eta095.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/schedule_main.csv,删除重复副本,25008,d3adfe5f9f06d16c75d8e3a11e2b3f8152f1fd947ea59742fc69ca3ff6542535,outputs/.q1-runs/run-7ceay8rq/processed/result1.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/schedule_roundtrip090.csv,删除重复副本,26565,e523a49ff9d8d31aa11a89fc4b673b5d81bceeebfe82de95a2908047f59f9cba,outputs/.q1-runs/run-7ceay8rq/raw/schedule_roundtrip090.csv
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/solution_eta085.json,删除重复副本,12445,65408e8aa3575999cc885376e37be2b384169a8e65dc07d61c510871d1b72cc7,outputs/.q1-runs/run-7ceay8rq/raw/solution_eta085.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/solution_eta095.json,删除重复副本,12538,7053eaffda56c6a3ac3f386efb3bbaa9bbb7bf2fe4a769c39ef2d97f22d1b7f4,outputs/.q1-runs/run-7ceay8rq/raw/solution_eta095.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/solution_main.json,删除重复副本,12072,58968f8082eaefa63012ab1a4f703d2741ab53d7dc193e6bee778c6f64bd2610,outputs/.q1-runs/run-7ceay8rq/raw/solution_main.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/solution_roundtrip090.json,删除重复副本,12579,e0f9244859eaf719e32167d70df36e9bd443b7b48c8eb3c92e90a115f23869bf,outputs/.q1-runs/run-7ceay8rq/raw/solution_roundtrip090.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/temporary_plan_review_acceptance.json,删除重复副本,400,9a634752b3ac287192c4cd0ae14ac95ba32e7a07732f1c3ff79eaac62424b7b4,outputs/.q1-runs/run-7ceay8rq/raw/temporary_plan_review_acceptance.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/temporary_plan_review_evidence.json,删除重复副本,226223,dd7ebd1c4db08371e3cd2872603c7477930c1583b067fadf153b4ec00bcea497,outputs/.q1-runs/run-7ceay8rq/raw/temporary_plan_review_evidence.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/temporary_plan_review_run.json,删除重复副本,17426,32ac3e095cc47eef530e09cd3aa7a4e60b359211a5e8f275c4bbb389989f3958,outputs/.q1-runs/run-7ceay8rq/raw/temporary_plan_review_run.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/test_log.txt,删除重复副本,10692,8d4833e0420174a97ec4aae15ececf0670b8f9b8af967a5747c465d3333b9caf,outputs/.q1-runs/run-ie6fkatf/raw/test_log.txt
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/tests.json,删除重复副本,10931,e8f710737b1328b3c8597cee29f8e113d7643aeab4b4c55392295a17b6c9d239,outputs/.q1-runs/run-ie6fkatf/raw/tests.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/traceability_validation.json,删除重复副本,277,e0e8a3d0e4a6a2355d0dd6a7dad1c11af93c79fc9ccec61e6ef4e1272b135bf8,outputs/.q1-runs/run-ie6fkatf/raw/traceability_validation.json
outputs/history/approval_full_20260913_192745/outputs/.q1-runs/run-ie6fkatf/raw/validation.json,删除重复副本,10381,2566e8f3fb856f32e3e2200b923d84cd2ea12ff632f8e514e265a59937ad81b2,outputs/.q1-runs/run-7ceay8rq/raw/validation.json
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/inputs/processed/settings.json,删除重复副本,2175,44b31141675380a3e9a3c9d46e77e8581990b2a02aaa9046b173034d3f1ee7e3,outputs/.q2-runs/run-6nq32k65/inputs/processed/settings.json
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/inputs/processed/timeseries.csv,删除重复副本,5582206,90bc0504ed2a1e9ace56f6c34751ddcfd5949238a7e1bc2e6fb2ba60d65f84cc,outputs/.q2-runs/run-6nq32k65/processed/timeseries.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/inputs/raw/attachment2.xlsx,删除重复副本,907128,2e95fd446bfafa0d8c59577b5c2e2ea8b3f1def20dde54a3062556f4da9b4c72,docs/CUMCM2026Problems/C题/附件/附件2.xlsx
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/inputs/raw/manifest.json,删除重复副本,229,8fcf63596d6138022a7f2ed93de0651b6bf2f22bc08c41552c7b09984fd9fc31,outputs/.q2-runs/run-6nq32k65/inputs/raw/manifest.json
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/evaluation_status.csv,删除重复副本,1236,bdce24fd7603d34056d727d725582ab0ca9b03fde91102f1af5a5a6b4a523778,outputs/.q2-runs/run-6nq32k65/processed/evaluation_status.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/acf_pacf.png,删除重复副本,339504,7176d644abaee056e40cdd930191982fe96fc18d45b23987ceec4ad1c518f244,outputs/.q2-runs/run-6nq32k65/processed/figures/acf_pacf.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/acf_pacf.svg,删除重复副本,1762762,75d05d6af16826cc1f7488d91d350779a492c3d0ae97d74960cc310177904274,outputs/.q2-runs/run-ndjkd2zx/processed/figures/acf_pacf.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/annual_heatmaps.png,删除重复副本,379115,cfb68877e111796e9ff45b33631c008ddb2015a616830b0f2850120d93125da3,outputs/.q2-runs/run-6nq32k65/processed/figures/annual_heatmaps.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/annual_heatmaps.svg,删除重复副本,421117,44e7d58263345cbb0c8f17a4ee44a58ba0ac88074ca5cfe58d6db8b14fdd47e1,outputs/.q2-runs/run-ndjkd2zx/processed/figures/annual_heatmaps.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/daily_peaks.png,删除重复副本,475024,44014708e4f8c03408e4ef02545d8f397571beff5e4470002dcac4abe101aae6,outputs/.q2-runs/run-ndjkd2zx/processed/figures/daily_peaks.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/daily_peaks.svg,删除重复副本,239987,7e0e834247c1b6a9efceca142df4d2eab6b03f7aea2abdc8551b066f52df7d0f,outputs/.q2-runs/run-ndjkd2zx/processed/figures/daily_peaks.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_profiles.png,删除重复副本,1072639,457b9883fe2e4fa63f2a213e0e4edf913cb3a6cfe59ee5a0d4683f0517fccdb0,outputs/.q2-runs/run-6nq32k65/processed/figures/monthly_profiles.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_profiles.svg,删除重复副本,222381,1440bedf55ccadb776f22b9117ec1d1edcbdf71cbd4f84882cc0e4f52dc6b781,outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_profiles.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_stability.png,删除重复副本,350433,27c4e79140de70c15f5b7877c2d381670667e51cfe4bf790c377c8d9fe5bfd36,outputs/.q2-runs/run-6nq32k65/processed/figures/monthly_stability.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_stability.svg,删除重复副本,214995,e8d15146d5c3b2e236d475febed648e5bea570a7bda449ed3a37e8237c2d6894,outputs/.q2-runs/run-ndjkd2zx/processed/figures/monthly_stability.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/seasonal_moments.png,删除重复副本,554952,774e7b9b0e0d39bd97132832cad091898b6bd76c61245f82088c8e2ede95eed3,outputs/.q2-runs/run-ndjkd2zx/processed/figures/seasonal_moments.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/seasonal_moments.svg,删除重复副本,251714,a674c411cb91691a7b45271adb84dcfde01ac2fb58e2c2670f6f98eb2e02ff46,outputs/.q2-runs/run-ndjkd2zx/processed/figures/seasonal_moments.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/spectra.png,删除重复副本,378084,862c3eeb985ecfa305fd1e5f677b32b1f215f985792245a84c05319c9f7c601c,outputs/.q2-runs/run-6nq32k65/processed/figures/spectra.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/spectra.svg,删除重复副本,574578,2955a1689131a85f63bc8cc2384ff8a9f183f4174dee29fdc8906d453c90440a,outputs/.q2-runs/run-ndjkd2zx/processed/figures/spectra.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_30d.png,删除重复副本,552870,166df4bd3ce480160e5741e5c02c066e0fe41a8e8af60a7fdecd632109c36697,outputs/.q2-runs/run-6nq32k65/processed/figures/timeseries_30d.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_30d.svg,删除重复副本,281635,b8103fbe0c372f52236da4d3d5a4b076ccb72c70164b0a9f0f496e9e11de9b30,outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_30d.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_7d.png,删除重复副本,386838,963dd320a6b05260d1b7ca4116e8d0835c7705a8e5e2047b4dd94e783c9ba4bd,outputs/.q2-runs/run-6nq32k65/processed/figures/timeseries_7d.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_7d.svg,删除重复副本,155095,0cfdce877e4b21b8a950ab09a034a986a595ab5044beb480452b148288d0d62a,outputs/.q2-runs/run-ndjkd2zx/processed/figures/timeseries_7d.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_profiles.png,删除重复副本,369100,9d5f3b8f5f301b9431df233ca274a12c74d97f624d0743a36d296e7c3b0c09b0,outputs/.q2-runs/run-6nq32k65/processed/figures/weekday_profiles.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_profiles.svg,删除重复副本,152154,cb7b6a1628da5052ded43a691fa69aa82219e7748f1b0b498af6f133135a1d7f,outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_profiles.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_weekend.png,删除重复副本,271885,3cd5388822f7774eaa4ad49ac2fb62479a276e66ea71cc7f6b4a3226d1729ab8,outputs/.q2-runs/run-6nq32k65/processed/figures/weekday_weekend.png
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_weekend.svg,删除重复副本,121196,e6d076c1592a49bb6452fa2861ac2ee7b9006dd021a16797aa96c5d5c6c263f7,outputs/.q2-runs/run-ndjkd2zx/processed/figures/weekday_weekend.svg
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_acf_pacf.csv,删除重复副本,354247,3b74471e2c0a85d172bba19a4bd6ce6b2f663d42ab5fd03c8dae2be491fbdf58,outputs/.q2-runs/run-6nq32k65/processed/full_year_acf_pacf.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_daily_statistics.csv,删除重复副本,140051,13cb1e3b460f4da1e8945f96d40272ee795dca4d7bc9f86fd20bc1f393a71dc5,outputs/.q2-runs/run-6nq32k65/processed/full_year_daily_statistics.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_lag_correlations.csv,删除重复副本,1699,0021f34ad89265eb39d1ef7f9728ede4159ec1f327b2c5d4ef73bacc6ccc0c4b,outputs/.q2-runs/run-6nq32k65/processed/full_year_lag_correlations.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_monthly_stability.csv,删除重复副本,6256,989f4ecaa7ed43521f618f736d55371605e4dfd397102b07554efa2de57463bd,outputs/.q2-runs/run-6nq32k65/processed/full_year_monthly_stability.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_profiles.csv,删除重复副本,531763,fe8824d3ac525f7154e76708b5ec1f677a9d4e286d46795182036a6032a0f66c,outputs/.q2-runs/run-6nq32k65/processed/full_year_profiles.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_pv_zero_profile.csv,删除重复副本,2568,f82f1abd3698a06ef4b9b8ea8c605f6ebd48c1f39b4ed0f69b4bb69bb954ade2,outputs/.q2-runs/run-6nq32k65/processed/full_year_pv_zero_profile.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_spectral_targets.csv,删除重复副本,2207,04453929d65aa7f34af06fe1212387a77c676af1bfed3966a44067da5d1d360f,outputs/.q2-runs/run-6nq32k65/processed/full_year_spectral_targets.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_spectrum.csv,删除重复副本,9374297,e76035aacba9b9a1f89509f349337e847ebbf91f89cc75bd703ad10557ebe36e,outputs/.q2-runs/run-6nq32k65/processed/full_year_spectrum.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_stationarity_tests.csv,删除重复副本,7887,f5823a12e8d87ce7cf67f6a54a8b1a5c0c59560d6a80449bba2711937e49f6c1,outputs/.q2-runs/run-6nq32k65/processed/full_year_stationarity_tests.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_summary.csv,删除重复副本,304,4f86dbf6983d2667bece959bf4797fc660373192fdaeb29a8f7cad73fd475f94,outputs/.q2-runs/run-6nq32k65/processed/full_year_summary.csv
outputs/history/approval_full_20260913_192745/outputs/.q2-runs/run-ndjkd2zx/processed/full_year_transformed_monthly_moments.csv,删除重复副本,6957,7248cdf512409c3b6351315b75095818c872cbe04ed6f968db05743e43e9a2f0,outputs/.q2-runs/run-6nq32k65/processed/full_year_transformed_monthly_moments.csv
