requirement_id,section,source_line,source_text,implementation_symbols,code_locations,acceptance,status
Q3-L0646,3.8,646,并选择第一个能够提供不少于正式场景规模 \(S^\star\) 条完整轨迹的窗口：,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0648,3.8,648,\[,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0649,3.8,649,\boxed{,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0650,3.8,650,"W_{d,k}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0651,3.8,651,=,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0652,3.8,652,\min\left\{,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0653,3.8,653,"W\in\{28,56,84,\infty\}:",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0654,3.8,654,"|\mathcal J_{d,k}(W)|\ge S^\star",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0655,3.8,655,\right\}.,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0656,3.8,656,},scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0657,3.8,657,\],scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0659,3.8,659,若截至当前时刻全部历史样本仍不足 \(S^\star\)，则直接使用全部已完成轨迹，不通过重复抽样人为增加样本量。该规则只依赖当前以前已经实现的数据，因此不会产生未来泄漏。,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0661,3.8,661,为进一步处理预测量级异方差，同时保留完整历史轨迹，本文不采用“先标准化后又直接恢复任意量级原始误差”的混合做法，而对历史日的**预测光伏规模**做条件匹配。定义节点 \(k\) 的 24 h 预测光伏总能量,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0663,3.8,663,\[,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0664,3.8,664,\boxed{,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0665,3.8,665,"Z_{j,k}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0666,3.8,666,=,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0667,3.8,667,"\sum_{t\in\mathcal H_{j,k}}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0668,3.8,668,"\widehat P_{j,t|k}^{PV}\Delta t.",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0669,3.8,669,},scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0670,3.8,670,\],scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0672,3.8,672,"在当前因果历史池内，仅使用当时以前的数据把 \(Z_{j,k}\) 划分为低、中、高三个分位区间；当前日 \(Z_{d,k}\) 落入哪个区间，就优先从对应区间抽取历史联合误差轨迹。若同区间可用样本少于 \(S^\star\)，再依次并入相邻区间，直到样本量满足要求。这样最终进入优化器的仍是历史日期的原始联合 \((e^L,e^{PV})\) 轨迹，但这些轨迹与当前预测光伏规模更加接近，从而避免把明显不同量级下的绝对误差直接混用。",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0674,3.8,674,"设经过上述因果窗口与预测量级匹配后的完整轨迹数为 \(M_{d,k}\)。正式基准场景规模预先固定为",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0676,3.8,676,\[,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0677,3.8,677,"\boxed{S^\star=20,}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0678,3.8,678,\],scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0680,3.8,680,"而不在仅 31 天的 1 月预热期内同时搜索多个超参数；\(S=10,20,30\) 仅用于第 3.25 节事后敏感性分析。",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0682,3.8,682,由于购电与储能直接受净负荷驱动，定义净负荷预测误差,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0684,3.8,684,\[,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0685,3.8,685,\boxed{,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0686,3.8,686,"e_{j,k,t}^{N}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0687,3.8,687,=,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0688,3.8,688,"e_{j,t}^{L}",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0689,3.8,689,-,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0690,3.8,690,"e_{j,k,t}^{PV}.",scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0691,3.8,691,},scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0692,3.8,692,\],scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0694,3.8,694,对每一“发布时间 \(k\) × 预测提前量 \(h\)”使用当前时刻以前的历史样本标准化：,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
Q3-L0696,3.8,696,\[,scenarios.construct;scenarios.pool_indices;scenarios.reduce_errors;scenarios.medoids,src/q3/scenarios.py:91;src/q3/scenarios.py:39;src/q3/scenarios.py:61;src/q3/scenarios.py:9,test_recent_then_expand_and_condition;test_reduction_probability_tail_original_support;test_no_artificial_samples,implemented; bounded-tests-only; full-numerical-evaluation-not-run
