model,date,total_cost,emergency_cost,emergency_kwh,end_soc,initial_soc,mean_soc,lower_bound_fraction,upper_bound_fraction
Q3,2025-08-23,24268.182078137885,89.048213665981308,33.588143954934992,9588.8302628261335,9451.5495545392714,7302.3013911915377,0,0.1875
Q3,2025-08-24,45389.309757548377,0,0,9835.6146334825207,9588.8302628261335,7187.6516284784511,0,0.1111111111111111
Q3,2025-08-25,53699.045340659839,95.748972650663902,22.655337004360263,10077.809874267907,9835.6146334825207,7772.3680442217847,0,0.10416666666666667
Q3,2025-08-26,46574.065521237208,0,0,10365.466615392908,10077.809874267907,7627.9909059846414,0,0.083333333333333329
Q3,2025-08-27,48999.307117343735,0,0,9890.7196297329592,10365.466615392908,8145.5060053448997,0,0.1388888888888889
Q3,2025-08-28,50411.018586426297,245.15192718733562,51.404197105859453,10091.723878404715,9890.7196297329592,7389.0993146449664,0,0.069444444444444448
Q3,2025-08-29,25672.948201449733,535.35866222229561,80.153909250213701,9993.1921112144082,10091.723878404715,7645.87371368811,0,0.2361111111111111
Q3,2025-08-30,24664.779795676761,19.560470714591187,9.0957780584009242,9467.8771458833689,9993.1921112144082,7415.8394923097449,0,0.2986111111111111
Q3,2025-08-31,46662.993492308073,54.656863759737718,25.048975141951292,10172.929659644098,9467.8771458833689,7059.254765510198,0,0
Q3,2025-09-01,47291.349535367248,0,0,10800,10172.929659644098,8609.7914920505918,0,0.45833333333333331
Q3,2025-09-02,42256.972633064557,0,0,9503.0685990357051,10800,8285.7793733392118,0,0.45833333333333331
Q3,2025-09-03,41945.946980943576,0,0,8805.5421284394215,9503.0685990357051,8304.606473977894,0,0.3125
Q3,2025-09-04,40611.40065953914,0,0,8656.3057509456594,8805.5421284394215,7943.0565825959593,0,0.2361111111111111
Q3,2025-09-05,21721.193504068142,0,0,9630.828935525933,8656.3057509456594,8566.0806455015336,0,0.34027777777777779
Q3,2025-09-06,21029.919042377795,0,0,9636.6176455197383,9630.828935525933,8400.2232503923897,0,0.33333333333333331
Q3,2025-09-07,40335.595641020642,238.1647742884486,40.771167386535751,8777.691583640988,9636.6176455197383,7891.3460145663948,0,0.2986111111111111
Q3,2025-09-08,39386.904514233189,473.93233817000828,130.75297301935109,5554.0152789223357,8777.691583640988,7243.8094126653577,0.0069444444444444441,0.041666666666666664
Q3,2025-09-09,38543.007509163945,469.90120441514915,96.937815221603159,5808.2047890638614,5554.0152789223357,7093.5239312791427,0.041666666666666664,0.0625
Q3,2025-09-10,42046.164687068391,0,0,6051.6402687843847,5808.2047890638614,7020.3146909239795,0,0
Q3,2025-09-11,40051.781604955184,93.384423420910622,17.047174775631731,6043.0177862917189,6051.6402687843847,7195.7088481446044,0,0.0625
Q3,2025-09-12,17945.880022154597,193.36205422685615,53.356465932657557,5340.3947487256983,6043.0177862917189,6486.7583514390726,0,0.24305555555555555
Q3,2025-09-13,17837.103272583015,0.85639153429820991,0.4612935816311392,5394.9726269169814,5340.3947487256983,6374.7207202766504,0,0.20833333333333334
Q3,2025-09-14,43479.439131728112,412.86463995647154,86.101460844811498,5548.16474764948,5394.9726269169814,7333.2065357327165,0.020833333333333332,0.069444444444444448
Q3,2025-09-15,41018.460639678269,2828.7425899138134,548.02429859342817,6194.6504359306036,5548.16474764948,6977.83589912753,0.041666666666666664,0.097222222222222224
Q3,2025-09-16,43065.349526095008,423.87106943816275,99.564025951697189,5467.7167511331409,6194.6504359306036,7365.5767715844249,0.013888888888888888,0.083333333333333329
Q3,2025-09-17,42015.922076519986,80.14966134444505,37.328445155103054,5727.0252492740074,5467.7167511331409,7229.9833896812106,0,0.013888888888888888
Q3,2025-09-18,43803.367703797892,2088.4302314275351,406.95093672162363,5814.6962254221544,5727.0252492740074,7164.7522102673265,0.041666666666666664,0.076388888888888895
Q3,2025-09-19,18513.656121996126,0,0,6019.974585650848,5814.6962254221544,6216.8532497408924,0,0.1736111111111111
Q3,2025-09-20,19087.221075506975,1317.4350818757325,336.4388303935861,5539.3455340753326,6019.974585650848,6126.9128368529091,0.041666666666666664,0.16666666666666666
Q3,2025-09-21,41601.988115022148,27.136823600476959,8.1078050793178846,6130.293241272715,5539.3455340753326,7190.9630552802382,0,0.027777777777777776
Q3,2025-09-22,43813.270242551735,124.1095434373248,23.369029508670906,5910.2086998982513,6130.293241272715,7135.0593583431455,0,0.041666666666666664
Q3,2025-09-23,44795.013878198341,371.03963053569026,77.722732348594036,6058.2134379078607,5910.2086998982513,7405.3852838731582,0.027777777777777776,0.041666666666666664
Q3,2025-09-24,42224.476564830082,24.235562125660469,10.662106940715148,6154.9006594260691,6058.2134379078607,6836.5873643045443,0,0
Q3,2025-09-25,43091.207214108479,91.322819863223202,18.832977712771822,6006.8979656700149,6154.9006594260691,7706.5678562607609,0,0.15972222222222221
Q3,2025-09-26,18437.214092498609,242.89856352693442,53.316227744615219,5812.4046359522044,6006.8979656700149,6328.2670547719708,0,0.16666666666666666
Q3,2025-09-27,19575.878339619274,1160.7551130095569,255.85775713944471,5057.0901591857682,5812.4046359522044,6247.7053982576072,0.027777777777777776,0.1875
Q3,2025-09-28,45586.648874783685,238.48327102795804,59.345813299478422,6319.1020017739256,5057.0901591857682,7720.9174457143445,0,0.041666666666666664
Q3,2025-09-29,45262.98991341651,439.03422478093165,91.893183830614774,6044.2254938866226,6319.1020017739256,6987.2317499339279,0,0.0069444444444444441
Q3,2025-09-30,46926.446264640108,610.00372044463234,117.15039351545909,6959.9526662850631,6044.2254938866226,7034.9472870073505,0,0.090277777777777776
Q3,2025-10-01,41115.907864794361,6.9974035592704933,3.1966210869211937,9248.1873705882208,6959.9526662850631,8056.1492762568878,0,0.22222222222222221
Q3,2025-10-02,42107.219123799907,63.261707548646498,29.521374325930651,9289.2642732006061,9248.1873705882208,7970.3908614806232,0,0.16666666666666666
Q3,2025-10-03,16458.980812603477,24.836306620796051,13.378026728142231,8890.9816904730542,9289.2642732006061,7515.2516222773947,0,0.25694444444444442
Q3,2025-10-04,18160.388452111561,41.08878435848213,9.0314945287354931,8721.6203130304839,8890.9816904730542,7783.5362549488973,0,0.25694444444444442
Q3,2025-10-05,42462.386639187418,105.49160862843613,35.100367013459255,9608.6417492929104,8721.6203130304839,7859.6493300297425,0,0.14583333333333334
Q3,2025-10-06,39476.348615539886,0,0,9438.2235166083483,9608.6417492929104,7344.0692508774391,0,0.0069444444444444441
Q3,2025-10-07,40719.022172615914,0,0,9683.6695326495574,9438.2235166083483,7874.3184690001199,0,0.083333333333333329
Q3,2025-10-08,37397.222341514462,116.13259357602226,25.227180064536583,8190.9943064898798,9683.6695326495574,7255.7896278019552,0.0069444444444444441,0.0069444444444444441
Q3,2025-10-09,42014.512075298495,632.344032303007,120.18914759258324,8211.483104988798,8190.9943064898798,7282.0856379278721,0.027777777777777776,0.034722222222222224
Q3,2025-10-10,16815.700895811919,67.639558541340762,16.969282122764866,8460.8993786554274,8211.483104988798,7057.5056811429131,0,0.1875
Q3,2025-10-11,16811.985143678015,13.383703318589586,1.9975676594909828,8464.1628128751436,8460.8993786554274,7163.7514168599264,0,0.2013888888888889
Q3,2025-10-12,42057.800895826986,1453.5699926293535,264.88250258406254,8078.472872956635,8464.1628128751436,7484.0822599698522,0.0069444444444444441,0.055555555555555552
Q3,2025-10-13,41786.733446682898,581.24925135003309,122.01708166400208,8306.9934723507104,8078.472872956635,7000.4602230332148,0,0.0069444444444444441
Q3,2025-10-14,42586.328184563063,0,0,8130.427575863645,8306.9934723507104,7184.1331082103998,0,0.076388888888888895
Q3,2025-10-15,43870.782591568961,21.393492474665734,5.214840042142356,8452.3731296508067,8130.427575863645,7639.8440023477597,0,0.041666666666666664
Q3,2025-10-16,43143.510113889031,26.685162742895965,6.264858021574355,8253.3158792721406,8452.3731296508067,7535.1211178333215,0,0.020833333333333332
Q3,2025-10-17,17314.857283825422,20.022139956391758,9.1929017246977764,8286.5124194873861,8253.3158792721406,7028.7026371508791,0,0.21527777777777779
Q3,2025-10-18,17329.485952630414,131.22172078813833,39.615674189039211,8691.0305149751348,8286.5124194873861,7030.6597980889783,0,0.18055555555555555
Q3,2025-10-19,45214.668102883516,1004.9775743239688,210.9287737519611,8104.0488645154728,8691.0305149751348,7443.5160070391885,0.027777777777777776,0.0069444444444444441
Q3,2025-10-20,46018.122840679323,54.611128955946974,10.29427501525862,7942.5549333905128,8104.0488645154728,7576.7808354542758,0,0.076388888888888895
Q3,2025-10-21,46112.421145959299,0,0,7552.7656321031191,7942.5549333905128,7576.5694030247732,0,0.097222222222222224
Q3,2025-10-22,45519.49606055826,63.97243557837011,23.805563847176892,7772.4597049362392,7552.7656321031191,7680.5114435465985,0,0.0625
Q3,2025-10-23,47284.240404555174,342.99849739193246,63.583700264716327,8094.0833806511837,7772.4597049362392,7597.4976625916997,0,0
Q3,2025-10-24,17856.332003915388,47.300610048150027,10.137293195060014,8271.8918844327163,8094.0833806511837,7022.3968605317968,0,0.15972222222222221
Q3,2025-10-25,17749.185955779092,219.45546062672764,49.860529512471672,7946.3420289845908,8271.8918844327163,7195.1518793608775,0,0.1736111111111111
Q3,2025-10-26,45018.447387824468,71.266915854206161,15.555886446342015,8583.7079748151918,7946.3420289845908,7370.0757826652489,0,0.041666666666666664
Q3,2025-10-27,44798.593826036908,165.24437605616225,24.544468009192769,8144.8237814903705,8583.7079748151918,7704.3117191884048,0,0.10416666666666667
Q3,2025-10-28,45790.45242388577,0,0,8417.6575121676178,8144.8237814903705,7868.9987046401766,0,0.055555555555555552
Q3,2025-10-29,47193.427883162673,25.946996017600803,11.812882320783428,8138.9497518840517,8417.6575121676178,7685.2813148662681,0,0.076388888888888895
Q3,2025-10-30,43710.791997399021,22.741595353087916,4.8738952749866939,8303.0447159667565,8138.9497518840517,7695.4194456582381,0,0.027777777777777776
Q3,2025-10-31,19032.696754868572,69.528062528495269,14.589100005150783,8838.751738663881,8303.0447159667565,7024.5488857063801,0,0.16666666666666666
Q3,2025-11-01,18120.301560268617,68.906957566609606,31.612371514222332,9125.7547186209795,8838.751738663881,7117.3505593522659,0,0.14583333333333334
Q3,2025-11-02,48316.266510752939,643.29875009893112,122.76754610516946,8535.0879633175336,9125.7547186209795,7462.739002754799,0.013888888888888888,0.090277777777777776
Q3,2025-11-03,48770.264226168889,131.27852726764044,22.07255540578663,9470.7316048230041,8535.0879633175336,7658.1892500657059,0,0.076388888888888895
Q3,2025-11-04,46478.647543998879,81.441824311483856,24.538063511511837,9391.5270881450742,9470.7316048230041,7844.9411132112982,0,0.083333333333333329
Q3,2025-11-05,49319.594516571582,317.03816644219967,83.278022507306559,10199.064049981829,9391.5270881450742,7393.1033857996354,0,0.048611111111111112
Q3,2025-11-06,48643.207986474539,17.870952379930475,8.197684577949758,9892.7319076406384,10199.064049981829,7788.7148079627204,0,0.076388888888888895
Q3,2025-11-07,18705.840157236489,41.429328003482105,11.109596672044312,10278.728445688828,9892.7319076406384,7231.8518468660441,0,0.125
Q3,2025-11-08,18641.626216553119,39.614681556587328,5.8836598182960529,10412.251924193959,10278.728445688828,7640.8815110753076,0,0.1388888888888889
Q3,2025-11-09,48003.987004470502,7.9002256342448867,2.0693522769352057,9949.5662013818837,10412.251924193959,7863.6121829330177,0,0
Q3,2025-11-10,51936.811950419753,573.47297272529454,120.24075784767754,9879.9591778906597,9949.5662013818837,7783.5807159917067,0.013888888888888888,0
Q3,2025-11-11,50009.575416747699,28.585467202599311,6.8599633315573101,10067.2138638287,9879.9591778906597,8208.5290597199892,0,0.020833333333333332
Q3,2025-11-12,49792.21815158079,154.27091460790507,24.846513365473356,10006.074660606921,10067.2138638287,7968.2143890927155,0,0.041666666666666664
Q3,2025-11-13,50248.74525364767,500.85163626783498,82.0501872033513,9935.6712207764049,10006.074660606921,7958.376250797538,0.0069444444444444441,0
Q3,2025-11-14,19394.689538412269,0,0,10486.143520975937,9935.6712207764049,7319.3397986920836,0,0.1111111111111111
Q3,2025-11-15,19755.76155941563,179.95606631657631,44.086379646291647,10199.325069619979,10486.143520975937,7790.6867512375356,0,0.13194444444444445
Q3,2025-11-16,50886.969806310575,133.74068120055546,19.601710798674731,9854.949758654544,10199.325069619979,7905.9601327858691,0,0.020833333333333332
Q3,2025-11-17,50624.42899040239,10.618643272855433,4.8553467182695158,10241.587988959442,9854.949758654544,8028.6653447506005,0,0.048611111111111112
Q3,2025-11-18,50815.996407199491,219.33971344293133,42.400290867357796,9910.8257796005018,10241.587988959442,7304.2749530957499,0,0
Q3,2025-11-19,53325.388447810314,264.15690912077116,53.236082280266146,9841.4448687000386,9910.8257796005018,8096.1699015158356,0,0.055555555555555552
Q3,2025-11-20,50487.219567795182,9.9669417141803081,3.0136903049302646,9791.5607118513726,9841.4448687000386,7761.4581949518579,0,0
Q3,2025-11-21,20230.459761265847,123.90981316846401,56.99695898465626,10427.320307051592,9791.5607118513726,7177.4522218089696,0,0.13194444444444445
Q3,2025-11-22,20493.248306914618,250.96788001714827,65.07184691396202,10044.880519070779,10427.320307051592,7763.1872786625299,0,0.10416666666666667
Q3,2025-11-23,52127.148476313079,276.46415350578866,53.163614952357648,10003.924345982519,10044.880519070779,8054.7444841214128,0,0.041666666666666664
Q3,2025-11-24,50075.303640652404,653.63537956412006,116.51095565364912,9565.2913486699126,10003.924345982519,7592.8838447983399,0.013888888888888888,0
Q3,2025-11-25,54679.13685961852,21.645250540203179,5.3032073094605039,9962.0486302054487,9565.2913486699126,8152.5677351759514,0,0.048611111111111112
Q3,2025-11-26,53196.672331645634,56.366673432542257,11.739661608752726,10237.612496506019,9962.0486302054487,8036.5151724562165,0,0.034722222222222224
Q3,2025-11-27,51781.101688119648,50.094756193803633,13.430226411254921,10063.432748274681,10237.612496506019,8010.1581568632937,0,0.0069444444444444441
Q3,2025-11-28,19946.138327859342,100.96093946508731,32.717884402418271,10269.898162045733,10063.432748274681,7205.7099382517699,0,0.069444444444444448
Q3,2025-11-29,22880.934816347362,95.652069141950093,42.766140503807321,10167.104559335356,10269.898162045733,7963.9132784589747,0,0.1111111111111111
Q3,2025-11-30,54400.167395327793,332.58147763862786,75.212085218791557,9801.7895564198152,10167.104559335356,7966.2076078797363,0,0
Q3,2025-12-01,73221.73306324138,15892.194835942155,3544.5419783251427,9555.0293010305959,9801.7895564198152,6856.2673672380879,0.076388888888888895,0
Q3,2025-12-02,69647.009605668325,9130.7311462801263,1908.1300699788731,9610.7654400109495,9555.0293010305959,7168.9412387060547,0.090277777777777776,0
Q3,2025-12-03,63154.968920397383,2196.7991135910188,541.80418015319742,9569.3309332415029,9610.7654400109495,7399.5313914816006,0.020833333333333332,0
Q3,2025-12-04,66055.852318621095,6756.8720609365355,1505.507577852215,9592.0698347147245,9569.3309332415029,7375.6379914927493,0.041666666666666664,0
Q3,2025-12-05,25584.046301977607,1065.4173688586,366.05059296949929,10001.033146808501,9592.0698347147245,7225.901791831252,0,0
Q3,2025-12-06,25974.351047983095,701.81532090773271,193.17542830082135,9722.7315549448031,10001.033146808501,7157.7036939054342,0,0
Q3,2025-12-07,61581.856402587269,639.16364378413482,191.20571598346424,9621.0027748388839,9722.7315549448031,7235.6970621883156,0.0069444444444444441,0.041666666666666664
Q3,2025-12-08,63063.542450388275,62.773036883993896,9.1111170688634502,10282.082388962484,9621.0027748388839,8392.2693163548247,0,0.090277777777777776
Q3,2025-12-09,61867.68286846549,74.954775438630463,13.771303358375008,10043.438006662211,10282.082388962484,8204.2260825000903,0,0.055555555555555552
Q3,2025-12-10,61237.867163909541,41.986462501762546,6.2096372848868668,9910.8681130381829,10043.438006662211,8063.1464720128961,0,0.097222222222222224
Q3,2025-12-11,61151.851379010055,98.939245563713996,20.129991178464934,9962.0108212645682,9910.8681130381829,8245.9071524472893,0,0.076388888888888895
Q3,2025-12-12,27647.415410438683,38.464989495823829,9.5631571795584573,10192.450669397655,9962.0108212645682,7944.166488593276,0,0.076388888888888895
Q3,2025-12-13,27088.048152256084,0,0,10206.095887515727,10192.450669397655,7978.5413005852188,0,0.18055555555555555
Q3,2025-12-14,62006.82305551321,127.72222432844583,18.903607537696416,9887.7681754470395,10206.095887515727,8130.4823562602869,0,0.090277777777777776
Q3,2025-12-15,62192.50215504237,26.35876229228208,12.22860695536167,10128.630614648733,9887.7681754470395,8080.6348258382704,0,0.069444444444444448
Q3,2025-12-16,62175.31418009448,27.237201109161862,5.5848269651756937,9942.4244527082701,10128.630614648733,8235.7880219549243,0,0.10416666666666667
