origin,horizon,slot,forecast_net_kwh,actual_net_kwh,error_kwh
2025-04-30,1,78,-371.96389099912022,-405.55166666666673,-33.587775667546509
2025-04-30,1,79,-333.38516692569891,-340.48436666666674,-7.0991997409678333
2025-04-30,1,80,-316.14156713584345,-299.7500500000001,16.391517135843344
2025-04-30,1,81,-305.62014933207075,-273.64249999999993,31.977649332070825
2025-04-30,1,82,-289.70793308033944,-308.15566666666672,-18.447733586327274
2025-04-30,1,83,-259.0403517878226,-334.44573333333329,-75.405381545510693
2025-04-30,1,84,-217.38839731473732,-313.69583333333321,-96.307436018595894
2025-04-30,1,85,-184.56439464496529,-267.3029166666667,-82.738522021701414
2025-04-30,1,86,-144.15244804632584,-218.31305000000006,-74.160601953674217
2025-04-30,1,87,-104.50073485590489,-177.67791666666668,-73.17718181076178
2025-04-30,1,88,-93.77778784233017,-135.24785000000006,-41.470062157669886
2025-04-30,1,89,-67.189519941109964,-48.284766666666656,18.904753274443308
2025-04-30,1,90,-12.128950352479023,33.569583333333412,45.698533685812436
2025-04-30,1,91,31.126642453823177,21.619016666666692,-9.5076257871564849
2025-04-30,1,92,71.423310295819803,63.437883333333353,-7.98542696248645
2025-04-30,1,93,123.07144936014977,159.79166666666666,36.720217306516886
2025-04-30,1,94,187.50275636789652,173.36070000000004,-14.142056367896487
2025-04-30,1,95,246.74476194518365,233.8821833333333,-12.862578611850353
2025-04-30,1,96,298.69141621780773,346.26458333333329,47.573167115525564
2025-04-30,1,97,352.23544942158628,378.37564999999995,26.140200578413669
2025-04-30,1,98,407.49406540798077,420.01448333333332,12.520417925352547
2025-04-30,1,99,461.5623345851547,496.30041666666665,34.738082081511948
2025-04-30,1,100,507.29027574161734,537.16269999999997,29.872424258382637
2025-04-30,1,101,553.40145758485153,578.88541666666674,25.483959081815215
2025-04-30,1,102,606.88321771856397,638.88,31.996782281436026
2025-04-30,1,103,658.98908465048135,696.18796666666674,37.198882016185394
2025-04-30,1,104,707.23813282952415,762.65376666666668,55.415633837142536
2025-04-30,1,105,757.66717759521123,837.50083333333339,79.833655738122161
2025-04-30,1,106,822.84753741864859,884.49753333333331,61.649995914684723
2025-04-30,1,107,757.70939922837215,818.36140000000012,60.652000771627968
2025-04-30,1,108,594.29480473197202,710.69583333333333,116.4010286013613
2025-04-30,1,109,623.61900563386621,731.33716666666658,107.71816103280037
2025-04-30,1,110,684.86830836029606,772.76909999999998,87.900791639703925
2025-04-30,1,111,716.03879509498995,778.50666666666666,62.46787157167671
2025-04-30,1,112,721.20267767684629,791.52531666666664,70.322638989820348
2025-04-30,1,113,723.26265720570689,767.32951666666668,44.06685946095979
2025-04-30,1,114,721.64516131401399,744.52833333333331,22.883172019319318
2025-04-30,1,115,719.87332048768565,802.63904999999988,82.765729512314238
2025-04-30,1,116,717.09540987791763,808.82378333333327,91.728373455415635
2025-04-30,1,117,723.10149207105871,762.85166666666657,39.750174595607859
2025-04-30,1,118,723.10014785337171,796.18573333333336,73.085585479961651
2025-04-30,1,119,721.65952325507772,819.61481666666668,97.955293411588968
2025-04-30,1,120,716.78866962936502,781.94000000000005,65.151330370635037
2025-04-30,1,121,712.29692820699302,734.39588333333324,22.098955126340229
2025-04-30,1,122,723.03358546136587,752.37546666666674,29.341881205300865
2025-04-30,1,123,726.93656506982234,819.33166666666659,92.395101596844256
2025-04-30,1,124,723.4326353808359,847.74353333333329,124.31089795249738
2025-04-30,1,125,719.56091731396293,852.37746666666669,132.81654935270376
2025-04-30,1,126,717.82927092553427,840.02666666666664,122.19739574113237
2025-04-30,1,127,724.99393750548927,798.67090000000007,73.676962494510803
2025-04-30,1,128,726.6647030033763,777.39541666666673,50.73071366329043
2025-04-30,1,129,727.98483923855804,793.56500000000005,65.580160761442016
2025-04-30,1,130,777.78583343064429,803.68801666666661,25.902183236022324
2025-04-30,1,131,694.08320685228989,717.61295000000007,23.529743147710178
2025-04-30,1,132,513.52757458178587,599.15166666666664,85.624092084880772
2025-04-30,1,133,513.52757458178587,606.23345000000006,92.705875418214191
2025-04-30,1,134,552.32608325443175,619.4834166666667,67.157333412234948
2025-04-30,1,135,549.1757395943124,599.83166666666659,50.655927072354189
2025-04-30,1,136,553.25569289520274,627.70341666666661,74.44772377146387
2025-04-30,1,137,556.66852932673407,657.12220000000002,100.45367067326595
2025-04-30,1,138,558.07927174413192,640.67500000000007,82.595728255868153
2025-04-30,1,139,558.83244485183513,586.45433333333335,27.621888481498218
2025-04-30,1,140,560.62343343784016,591.55610000000001,30.932666562159852
2025-04-30,1,141,563.76290658838514,645.1583333333333,81.395426744948168
2025-04-30,1,142,563.10800991320764,630.99525000000006,67.887240086792417
2025-04-30,1,143,517.76533149581144,533.24743333333333,15.482101837521896
2025-04-30,1,144,419.04201111503852,429.64833333333331,10.606322218294792
2025-04-30,2,1,418.10213170730145,419.85391666666669,1.7517849593652386
2025-04-30,2,2,414.8839298262854,426.7045,11.8205701737146
2025-04-30,2,3,419.2362688640485,408.93333333333334,-10.30293553071516
2025-04-30,2,4,438.002083159199,398.46893333333333,-39.533149825865678
2025-04-30,2,5,437.64184765277696,396.80613333333332,-40.835714319443639
2025-04-30,2,6,419.62694156732113,399.62166666666667,-20.005274900654456
2025-04-30,2,7,432.50694025688352,406.95650000000001,-25.550440256883519
2025-04-30,2,8,434.40591180619407,424.92979999999994,-9.4761118061941261
2025-04-30,2,9,416.28455180270197,446.03666666666663,29.752114863964664
2025-04-30,2,10,422.08089335249537,450.7006833333333,28.619789980837936
2025-04-30,2,11,436.0858840763014,432.68228333333332,-3.4036007429680808
2025-04-30,2,12,437.63715951101494,415.78166666666669,-21.855492844348248
2025-04-30,2,13,427.29164193228934,431.01474999999999,3.7231080677106547
2025-04-30,2,14,427.29164193228934,434.46921666666668,7.1775747343773446
2025-04-30,2,15,437.9634125014702,417.06666666666666,-20.896745834803539
2025-04-30,2,16,431.89066146291503,416.09621666666663,-15.794444796248399
2025-04-30,2,17,437.25079273868914,437.66979999999995,0.41900726131081001
2025-04-30,2,18,438.349779273796,451.83500000000004,13.485220726204034
2025-04-30,2,19,437.9634125014702,424.73714999999999,-13.226262501470217
2025-04-30,2,20,437.57709951879423,414.82795000000004,-22.749149518794184
2025-04-30,2,21,441.99674960785757,440.29333333333335,-1.7034162745242156
2025-04-30,2,22,448.79346687500743,461.1685333333333,12.375066458325875
2025-04-30,2,23,442.17824896812095,460.2827333333334,18.104484365212443
2025-04-30,2,24,442.17831116442807,445.32833333333332,3.1500221689052523
2025-04-30,2,25,447.40423726613409,440.21418333333332,-7.1900539328007653
2025-04-30,2,26,455.87408132130616,458.57146666666671,2.6973853453605443
2025-04-30,2,27,447.4252915344544,481.64499999999998,34.21970846554558
2025-04-30,2,28,437.94381881828264,475.12173333333334,37.177914515050702
2025-04-30,2,29,440.80151469418979,460.45813333333331,19.656618639143517
2025-04-30,2,30,449.68470324149069,457.11999999999995,7.4352967585092529
2025-04-30,2,31,446.55965678249316,464.92416666666668,18.364509884173515
2025-04-30,2,32,437.78765717300786,473.09095000000002,35.303292826992163
2025-04-30,2,33,431.73304511207124,453.49124999999998,21.758204887928741
2025-04-30,2,34,395.20308521001135,391.12124999999997,-4.0818352100113771
2025-04-30,2,35,375.46319845044059,347.75168333333335,-27.71151511710724
2025-04-30,2,36,330.97181119979717,331.66500000000002,0.69318880020284723
2025-04-30,2,37,284.35746187274941,295.68035000000003,11.322888127250621
2025-04-30,2,38,231.34290458411965,260.48339999999996,29.140495415880309
2025-04-30,2,39,179.37908274773301,215.51750000000001,36.138417252267004
2025-04-30,2,40,123.47820762625584,136.39233333333334,12.914125707077503
2025-04-30,2,41,85.233810484028552,131.76958333333337,46.53577284930482
2025-04-30,2,42,69.035340100681267,169.90625,100.87090989931873
2025-04-30,2,43,-4.022358268904175,106.13178333333333,110.1541416022375
2025-04-30,2,44,-69.213317749521892,35.935066666666671,105.14838441618856
2025-04-30,2,45,-78.002151830477032,4.0283333333333458,82.030485163810383
2025-04-30,2,46,-103.91715898781626,-42.02043333333328,61.896725654482985
2025-04-30,2,47,-161.77725963055718,-92.957016666666661,68.820242963890522
2025-04-30,2,48,-225.18400662818522,-137.89874999999998,87.285256628185238
2025-04-30,2,49,-279.35310817431895,-181.97843333333336,97.374674840985591
2025-04-30,2,50,-320.19917484098556,-233.78303333333338,86.416141507652185
2025-04-30,2,51,-368.5494037039594,-291.66166666666663,76.887737037292766
2025-04-30,2,52,-426.55154327323407,-336.85826666666662,89.693276606567451
2025-04-30,2,53,-416.64810080837373,-329.78660000000008,86.861500808373648
2025-04-30,2,54,-389.24489435469837,-313.27208333333334,75.972811021365033
2025-04-30,2,55,-449.17384228404694,-376.21198333333331,72.961858950713633
2025-04-30,2,56,-503.86013978422125,-444.77853333333331,59.081606450887932
2025-04-30,2,57,-533.74633121080797,-471.39083333333338,62.35549787747459
2025-04-30,2,58,-569.6527296429706,-480.65651666666662,88.99621297630398
2025-04-30,2,59,-609.3820253243158,-511.90600000000001,97.476025324315799
2025-04-30,2,60,-652.53356798043035,-551.14750000000004,101.38606798043031
2025-04-30,2,61,-686.09847863228242,-549.82313333333332,136.27534529894911
2025-04-30,2,62,-713.54175587751797,-544.37866666666662,169.16308921085135
2025-04-30,2,63,-748.5034520562175,-553.08833333333325,195.41511872288424
2025-04-30,2,64,-768.54630203824934,-561.2373,207.30900203824933
2025-04-30,2,65,-781.37720830751414,-581.84441666666669,199.53279164084745
2025-04-30,2,66,-799.25233612810041,-624.56624999999997,174.68608612810044
2025-04-30,2,67,-803.38176206689002,-677.5288833333334,125.85287873355662
2025-04-30,2,68,-805.51320444197336,-688.4077166666666,117.10548777530676
2025-04-30,2,69,-810.64330340024208,-656.95416666666654,153.68913673357554
2025-04-30,2,70,-813.57389570750695,-633.51101666666659,180.06287904084036
2025-04-30,2,71,-829.41572238418212,-622.82734999999991,206.58837238418221
2025-04-30,2,72,-840.71026977574968,-624.9445833333333,215.76568644241638
2025-04-30,2,73,-847.05573813638819,-643.00373333333334,204.05200480305484
2025-04-30,2,74,-869.29946592010162,-662.54198333333341,206.75748258676822
2025-04-30,2,75,-900.53521598316092,-652.98750000000007,247.54771598316086
2025-04-30,2,76,-908.80516600794328,-596.19309999999996,312.61206600794333
2025-04-30,2,77,-866.14911923996385,-566.60203333333334,299.54708590663051
2025-04-30,2,78,-804.79645315243704,-579.66250000000002,225.13395315243702
2025-04-30,2,79,-768.99826823171315,-583.57325000000003,185.42501823171312
2025-04-30,2,80,-749.06117845717711,-585.35558333333324,163.70559512384386
2025-04-30,2,81,-725.58443980859192,-578.95166666666671,146.63277314192521
2025-04-30,2,82,-717.37827157726349,-550.28993333333335,167.08833824393014
2025-04-30,2,83,-695.45035616716552,-562.88923333333321,132.56112283383231
2025-04-30,2,84,-644.76405325356916,-583.72333333333324,61.040719920235915
2025-04-30,2,85,-602.47678036460479,-509.44515000000007,93.031630364604723
2025-04-30,2,86,-567.9922158386031,-417.48581666666661,150.50639917193649
2025-04-30,2,87,-541.47561567650939,-364.18499999999995,177.29061567650945
2025-04-30,2,88,-517.11721014247087,-339.30718333333328,177.81002680913758
2025-04-30,2,89,-477.11533625701628,-334.88516666666663,142.23016959034965
2025-04-30,2,90,-435.90080781733735,-305.90541666666672,129.99539115067063
2025-04-30,2,91,-401.20694455661601,-211.61028333333329,189.59666122328272
2025-04-30,2,92,-358.93339625729647,-174.53791666666675,184.39547959062972
2025-04-30,2,93,-300.47761431390541,-195.80500000000006,104.67261431390534
2025-04-30,2,94,-232.63058363980895,-157.89956666666663,74.731016973142317
2025-04-30,2,95,-187.83821070606473,-116.00469999999996,71.833510706064772
2025-04-30,2,96,-153.95448561757249,-91.598750000000038,62.355735617572449
2025-04-30,2,97,-76.155893204111564,-42.052749999999982,34.103143204111582
2025-04-30,2,98,-11.389103260438938,18.970566666666702,30.359669927105642
2025-04-30,2,99,16.41559401943482,107.06833333333331,90.652739313898493
2025-04-30,2,100,66.44384008105142,232.97808333333333,166.5342432522819
2025-04-30,2,101,82.043928269599675,222.90859999999998,140.86467173040029
2025-04-30,2,102,43.418112878710112,122.59083333333335,79.172720454623231
2025-04-30,2,103,95.569881780597669,162.51551666666663,66.945634886068959
2025-04-30,2,104,149.54760354061889,251.07094999999995,101.52334645938106
2025-04-30,2,105,205.86332681410207,290.97041666666667,85.107089852564599
2025-04-30,2,106,261.21286545145318,286.83848333333333,25.625617881880146
2025-04-30,2,107,294.94321701909695,334.2508666666667,39.307649647569747
2025-04-30,2,108,334.56666722214658,423.43000000000001,88.863332777853429
2025-04-30,2,109,373.91093117812693,452.83186666666666,78.920935488539726
2025-04-30,2,110,413.99816067238061,460.78556666666668,46.787405994286075
2025-04-30,2,111,445.10344789298307,476.32791666666668,31.224468773683611
2025-04-30,2,112,456.70235055465196,484.60538333333329,27.903032778681336
2025-04-30,2,113,460.22760861204938,477.70700000000005,17.47939138795067
2025-04-30,2,114,457.22644151675109,478.55166666666668,21.325225149915582
2025-04-30,2,115,455.62505523792498,507.15460000000002,51.529544762075034
2025-04-30,2,116,457.67897504527582,513.51586666666674,55.836891621390919
2025-04-30,2,117,460.49602566744301,505.93333333333334,45.43730766589033
2025-04-30,2,118,457.50950322290879,539.04493333333335,81.535430110424556
2025-04-30,2,119,455.04954784479361,546.41555000000005,91.366002155206445
2025-04-30,2,120,457.6982452104848,507.565,49.866754789515198
2025-04-30,2,121,457.22633267321368,477.36453333333333,20.138200660119651
2025-04-30,2,122,460.49595584237005,500.20065,39.704694157629945
2025-04-30,2,123,475.56574251514411,544.94166666666672,69.375924151522611
2025-04-30,2,124,457.6982452104848,542.38426666666669,84.686021456181891
2025-04-30,2,125,455.05091052700936,554.93425000000002,99.883339472990656
2025-04-30,2,126,457.6982452104848,581.59333333333336,123.89508812284856
2025-04-30,2,127,457.07611553187479,549.44313333333332,92.36701780145853
2025-04-30,2,128,456.66371680348715,487.21176666666662,30.548049863179472
2025-04-30,2,129,459.31105148696253,471.34666666666664,12.035615179704109
2025-04-30,2,130,476.40960866975234,542.75576666666666,66.346157996914314
2025-04-30,2,131,453.88905960625328,525.74390000000005,71.85484039374677
2025-04-30,2,132,394.50917966057835,429.50666666666666,34.997487006088306
2025-04-30,2,133,395.02168940652342,437.22711666666669,42.205427260143267
2025-04-30,2,134,398.70558014687055,474.12846666666661,75.422886519796066
2025-04-30,2,135,398.19307040092548,470.88666666666671,72.693596265741235
2025-04-30,2,136,400.34622205993338,439.33528333333334,38.989061273399955
2025-04-30,2,137,402.21732229639548,424.01928333333331,21.801961036937826
2025-04-30,2,138,401.50470253361442,439.76333333333332,38.258630799718901
2025-04-30,2,139,401.53129781356392,458.09998333333334,56.568685519769417
2025-04-30,2,140,402.15678162175271,430.02181666666667,27.865035044913952
2025-04-30,2,141,402.50097870533813,397.92833333333334,-4.5726453720047857
2025-04-30,2,142,403.57756763375892,450.21755000000002,46.639982366241099
2025-04-30,2,143,410.77000799030299,479.85014999999999,69.080142009696999
2025-04-30,2,144,410.77095721916953,446.01500000000004,35.244042780830512
2025-05-01,0,1,579.21251511038372,597.8648833333333,18.652368222949576
2025-05-01,0,2,571.86696823170246,572.69981666666661,0.83284843496414851
2025-05-01,0,3,564.04858321708491,587.51999999999998,23.471416782915071
2025-05-01,0,4,593.65221502603367,600.53848333333337,6.8862683072997015
2025-05-01,0,5,593.21227795898471,588.84924999999998,-4.3630279589847305
2025-05-01,0,6,568.60550239519318,570.30499999999995,1.6994976048067656
2025-05-01,0,7,585.75853205908072,577.63493333333338,-8.1235987257473425
2025-05-01,0,8,597.97628328208464,565.73106666666661,-32.24521661541803
2025-05-01,0,9,579.92758444620188,547.30666666666673,-32.620917779535148
2025-05-01,0,10,587.84753838735435,579.4129333333334,-8.434605054020949
2025-05-01,0,11,595.41113865031423,590.23093333333338,-5.180205316980846
2025-05-01,0,12,599.61974416981764,576.04333333333341,-23.576410836484229
2025-05-01,0,13,595.02075419756466,603.64633333333336,8.6255791357687031
2025-05-01,0,14,596.0718775636534,620.01114999999993,23.939272436346528
