scenario,t,source_excel_row,source_endpoint,interval,start_minute,end_minute,price_yuan_per_kwh,load_kw,pv_kw,load_kwh,pv_kwh,G,C,D,E,W,u
main_l105_pv100,30,31,05:00:00,04:50-05:00,290,300,0.4395,3749.8266750000003,0.2885,624.9711125,0.048083333333333325,624.9230291666667,0.0,0.0,10050.0,0.0,0.0
main_l105_pv100,31,32,05:10:00,05:00-05:10,300,310,0.4333,3740.432955,18.6781,623.4054925,3.1130166666666668,620.2924758333334,0.0,0.0,10050.0,0.0,0.0
main_l105_pv100,32,33,05:20:00,05:10-05:20,310,320,0.4439,3770.9499450000003,54.4698,628.4916575000001,9.078299999999999,619.4133575000001,0.0,0.0,10050.0,0.0,0.0
main_l105_pv100,33,34,05:30:00,05:20-05:30,320,330,0.4301,3758.689725,108.9718,626.4482875,18.161966666666665,608.2863208333333,0.0,0.0,10050.0,0.0,0.0
main_l105_pv100,34,35,05:40:00,05:30-05:40,330,340,0.3713,3660.42495,184.1603,610.070825,30.693383333333333,1412.710775,833.3333333333333,0.0,10800.0,0.0,1.0
main_l105_pv100,35,36,05:50:00,05:40-05:50,340,350,0.5708,4015.09437,277.0582,669.182395,46.17636666666667,623.0060283333333,-0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,36,37,06:00:00,05:50-06:00,350,360,0.9099,4617.976335,388.5494,769.6627224999999,64.75823333333332,0.0,0.0,704.9044891666665,10016.772789814815,0.0,0.0
main_l105_pv100,37,38,06:10:00,06:00-06:10,360,370,0.9368,4676.712915000001,521.2803,779.4521525,86.88005,0.0,0.0,692.5721025,9247.248231481482,0.0,0.0
main_l105_pv100,38,39,06:20:00,06:10-06:20,370,380,0.8758,4590.3814950000005,672.7677,765.0635825,112.12795,0.0,0.0,652.9356325000001,8521.764195370371,0.0,0.0
main_l105_pv100,39,40,06:30:00,06:20-06:30,380,390,0.8759,4612.60065,844.2261,768.766775,140.70434999999998,0.0,0.0,628.0624250000001,7823.917056481482,0.0,0.0
main_l105_pv100,40,41,06:40:00,06:30-06:40,390,400,0.8601,4603.82538,1039.6744,767.30423,173.27906666666667,0.0,0.0,594.0251633333332,7163.889097222223,0.0,0.0
main_l105_pv100,41,42,06:50:00,06:40-06:50,400,410,0.8442,4656.514485000001,1259.3375,776.0857475,209.88958333333335,0.0,0.0,566.1961641666667,6534.782248148149,0.0,0.0
main_l105_pv100,42,43,07:00:00,06:50-07:00,410,420,0.8334,4749.6289050000005,1508.6318,791.6048175000001,251.43863333333334,0.0,0.0,540.1661841666668,5934.597599074074,0.0,0.0
main_l105_pv100,43,44,07:10:00,07:00-07:10,420,430,0.8092,4750.275705000001,1791.4107,791.7126175000001,298.56845,0.0,0.0,493.1441675000001,5386.659635185186,0.0,0.0
main_l105_pv100,44,45,07:20:00,07:10-07:20,430,440,0.7972,4773.1810350000005,2085.4865,795.5301725,347.5810833333333,0.0,0.0,447.94908916666674,4888.938425,0.0,0.0
main_l105_pv100,45,46,07:30:00,07:20-07:30,440,450,0.7644,4749.40389,2381.2611,791.567315,396.87685,77.36347500000028,0.0,317.32698999999974,4536.352880555556,0.0,0.0
main_l105_pv100,46,47,07:40:00,07:30-07:40,450,460,0.6899,4602.52443,2683.1752,767.087405,447.1958666666667,319.8915383333333,0.0,0.0,4536.352880555556,0.0,0.0
main_l105_pv100,47,48,07:50:00,07:40-07:50,460,470,0.86,5155.982895,2986.3552,859.3304824999999,497.72586666666666,0.0,0.0,361.60461583333324,4134.569974074075,0.0,0.0
main_l105_pv100,48,49,08:00:00,07:50-08:00,470,480,1.1617,6089.719335,3289.204,1014.9532224999999,548.2006666666666,0.0,0.0,466.7525558333333,3615.956023148149,0.0,0.0
main_l105_pv100,49,50,08:10:00,08:00-08:10,480,490,1.1683,6179.067300000001,3593.3613,1029.84455,598.89355,0.0,0.0,430.951,3137.1215787037045,0.0,0.0
main_l105_pv100,50,51,08:20:00,08:10-08:20,490,500,1.0956,6035.474865,3890.7332,1005.9124774999999,648.4555333333333,0.0,0.0,357.45694416666663,2739.947196296297,0.0,0.0
main_l105_pv100,51,52,08:30:00,08:20-08:30,500,510,1.0849,6057.511005,4181.3417,1009.5851675,696.8902833333333,0.0,0.0,312.6948841666667,2392.5084361111117,0.0,0.0
main_l105_pv100,52,53,08:40:00,08:30-08:40,510,520,1.061,6041.921025000001,4471.7657,1006.9868375,745.2942833333333,0.0,0.0,261.6925541666667,2101.738931481482,0.0,0.0
main_l105_pv100,53,54,08:50:00,08:40-08:50,520,530,1.043,6115.389735,4752.8272,1019.2316225000001,792.1378666666666,0.0,0.0,227.0937558333335,1849.4125361111114,0.0,0.0
main_l105_pv100,54,55,09:00:00,08:50-09:00,530,540,1.036,6251.973105000001,5021.9074,1041.9955175,836.9845666666666,0.0,0.0,205.01095083333337,1621.622590740741,0.0,0.0
main_l105_pv100,55,56,09:10:00,09:00-09:10,540,550,1.0147,6256.91808,5285.4126,1042.81968,880.9020999999999,0.0,0.0,161.91758000000016,1441.7141685185186,0.0,0.0
main_l105_pv100,56,57,09:20:00,09:10-09:20,550,560,0.9922,6226.033170000001,5543.1742,1037.672195,923.8623666666667,0.0,0.0,113.80982833333337,1315.2588037037037,0.0,0.0
main_l105_pv100,57,58,09:30:00,09:20-09:30,560,570,0.97,6219.97194,5788.4093,1036.66199,964.7348833333333,0.0,0.0,71.92710666666676,1235.3397962962963,0.0,0.0
main_l105_pv100,58,59,09:40:00,09:30-09:40,570,580,0.9422,6202.965300000001,6012.1304,1033.82755,1002.0217333333333,0.0,0.0,31.805816666666715,1200.0,0.0,0.0
main_l105_pv100,59,60,09:50:00,09:40-09:50,580,590,0.9569,6194.08251,6216.1528,1032.3470849999999,1036.0254666666665,0.0,3.67838166666661,0.0,1203.3105435,0.0,1.0
main_l105_pv100,60,61,10:00:00,09:50-10:00,590,600,0.9977,6197.330580000001,6409.5941,1032.88843,1068.2656833333333,0.0,35.37725333333333,0.0,1235.1500715,0.0,1.0
main_l105_pv100,61,62,10:10,10:00-10:10,600,610,0.9919,6192.353265000001,6599.3808,1032.0588774999999,1099.8968,0.0,67.8379225000001,0.0,1296.20420175,0.0,1.0
main_l105_pv100,62,63,10:20,10:10-10:20,610,620,0.9588,6181.09464,6766.7204,1030.18244,1127.7867333333334,0.0,97.60429333333332,0.0,1384.04806575,0.0,1.0
main_l105_pv100,63,64,10:30,10:20-10:30,620,630,0.9549,6167.144340000001,6914.5923,1027.8573900000001,1152.43205,0.0,124.57465999999977,0.0,1496.1652597499997,0.0,1.0
main_l105_pv100,64,65,10:40,10:30-10:40,630,640,0.9839,6150.93234,7064.2053,1025.1553900000001,1177.36755,0.0,152.2121599999998,0.0,1633.1562037499996,0.0,1.0
main_l105_pv100,65,66,10:50,10:40-10:50,640,650,0.799,6137.244540000001,7197.4315,1022.87409,1199.5719166666665,0.0,176.69782666666651,0.0,1792.1842477499995,0.0,1.0
main_l105_pv100,66,67,11:00,10:50-11:00,650,660,0.5025,6131.011635,7303.1142,1021.8352725,1217.1857,130.41993666666588,325.7703641666659,0.0,2085.377575499999,0.0,0.9999999999999887
main_l105_pv100,67,68,11:10,11:00-11:10,660,670,0.4662,6130.645815,7387.6848,1021.7743024999999,1231.2808,623.8268358333331,833.3333333333333,0.0,2835.377575499999,0.0,1.0
main_l105_pv100,68,69,11:20,11:10-11:20,670,680,0.5007,6114.60969,7459.227,1019.101615,1243.2044999999998,609.2304483333335,833.3333333333333,0.0,3585.377575499999,0.0,1.0
main_l105_pv100,69,70,11:30,11:20-11:30,680,690,0.4827,6105.53286,7520.7191,1017.5888100000001,1253.4531833333333,597.46896,833.3333333333333,0.0,4335.377575499999,0.0,1.0
main_l105_pv100,70,71,11:40,11:30-11:40,690,700,0.4785,6124.014855,7568.2039,1020.6691425,1261.3673166666667,592.6351591666665,833.3333333333333,0.0,5085.377575499999,0.0,1.0
main_l105_pv100,71,72,11:50,11:40-11:50,700,710,0.4662,5998.54605,7592.1539,999.757675,1265.3589833333333,567.7320249999999,833.3333333333333,0.0,5835.377575499999,0.0,1.0
main_l105_pv100,72,73,12:00,11:50-12:00,710,720,0.4432,5795.433735,7601.0433,965.9056224999999,1266.84055,532.3984058333333,833.3333333333333,0.0,6585.377575499999,0.0,1.0
main_l105_pv100,73,74,12:10,12:00-12:10,720,730,0.4411,5769.530235,7612.316,961.5883724999999,1268.7193333333332,526.2023724999999,833.3333333333333,0.0,7335.377575499999,0.0,1.0
main_l105_pv100,74,75,12:20,12:10-12:20,730,740,0.4551,5790.175020000001,7602.6524,965.02917,1267.1087333333332,531.25377,833.3333333333333,0.0,8085.377575499999,0.0,1.0
main_l105_pv100,75,76,12:30,12:20-12:30,740,750,0.4463,5760.12045,7554.1872,960.0200749999999,1259.0312,534.3222083333333,833.3333333333333,0.0,8835.377575499999,0.0,1.0
main_l105_pv100,76,77,12:40,12:30-12:40,750,760,0.4113,5735.48094,7472.7384,955.91349,1245.4564,543.7904233333333,833.3333333333333,0.0,9585.377575499999,0.0,1.0
main_l105_pv100,77,78,12:50,12:40-12:50,760,770,0.5682,5844.41193,7393.4172,974.068655,1232.2361999999998,0.0,258.1675449999998,0.0,9817.728366,0.0,1.0
main_l105_pv100,78,79,13:00,12:50-13:00,770,780,0.8279,6012.04254,7312.7979,1002.00709,1218.79965,0.0,216.79255999999998,0.0,10012.84167,0.0,1.0
main_l105_pv100,79,80,13:10,13:00-13:10,780,790,0.8636,6026.470485000001,7194.541,1004.4117475,1199.0901666666666,0.0,194.67841916666657,0.0,10188.05224725,0.0,1.0
main_l105_pv100,80,81,13:20,13:10-13:20,790,800,0.8416,6000.417780000001,7053.1371,1000.0696300000001,1175.5228499999998,0.0,175.45321999999976,0.0,10345.96014525,0.0,1.0
main_l105_pv100,81,82,13:30,13:20-13:30,800,810,0.8618,6003.743025,6910.4064,1000.6238374999999,1151.7343999999998,0.0,151.1105624999999,0.0,10481.9596515,0.0,1.0
main_l105_pv100,82,83,13:40,13:30-13:40,810,820,0.8623,5993.66103,6772.4075,998.943505,1128.7345833333334,0.0,129.79107833333342,0.0,10598.771622,0.0,1.0
main_l105_pv100,83,84,13:50,13:40-13:50,820,830,0.9026,5981.76411,6607.36,996.960685,1101.2266666666665,0.0,104.26598166666645,0.0,10692.6110055,0.0,1.0
main_l105_pv100,84,85,14:00,13:50-14:00,830,840,0.9754,5976.9132150000005,6412.5085,996.1522025000002,1068.7514166666665,0.0,72.59921416666634,0.0,10757.95029825,0.0,1.0
main_l105_pv100,85,86,14:10,14:00-14:10,840,850,1.0002,5971.485555,6214.0158,995.2475925,1035.6693,0.0,40.421707500000025,0.0,10794.329835,0.0,1.0
main_l105_pv100,86,87,14:20,14:10-14:20,850,860,0.9978,5962.910100000001,6000.7112,993.8183500000001,1000.1185333333333,0.0,6.300183333333166,0.0,10800.0,0.0,1.0
main_l105_pv100,87,88,14:30,14:20-14:30,860,870,1.0271,5952.92334,5766.9816,992.1538899999999,961.1636,0.0,0.0,30.99028999999996,10765.566344444445,0.0,0.0
main_l105_pv100,88,89,14:40,14:30-14:40,870,880,1.0906,5947.40454,5521.5066,991.23409,920.2511,0.0,0.0,70.98299000000009,10686.696355555556,0.0,0.0
main_l105_pv100,89,90,14:50,14:40-14:50,880,890,0.9376,5956.336155000001,5268.781,992.7226925000001,878.1301666666666,0.0,0.0,114.59252583333353,10559.371326851851,0.0,0.0
main_l105_pv100,90,91,15:00,14:50-15:00,890,900,0.6694,5966.36712,5009.7152,994.3945199999999,834.9525333333332,159.4419866666667,0.0,0.0,10559.371326851851,0.0,0.0
main_l105_pv100,91,92,15:10,15:00-15:10,900,910,0.66,5952.470475000001,4743.4484,992.0784125,790.5747333333334,468.8688715534985,267.36519238683184,0.0,10800.0,0.0,1.0000000000000036
main_l105_pv100,92,93,15:20,15:10-15:20,910,920,0.7217,5939.183355,4471.224,989.8638924999999,745.204,244.65989249999996,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,93,94,15:30,15:20-15:30,920,930,0.7308,5939.941035,4188.2025,989.9901725,698.03375,291.9564224999999,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,94,95,15:40,15:30-15:40,930,940,0.7534,5945.73084,3889.3931,990.95514,648.2321833333333,342.72295666666673,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,95,96,15:50,15:40-15:50,940,950,0.7823,5952.722580000001,3594.5946,992.12043,599.0990999999999,393.02133000000015,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,96,97,16:00,15:50-16:00,950,960,0.8055,5957.150535000001,3303.8878,992.8584225,550.6479666666667,442.2104558333333,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,97,98,16:10,16:00-16:10,960,970,0.8271,5954.56533,2998.4247,992.4275550000001,499.73744999999997,492.69010500000013,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,98,99,16:20,16:10-16:20,970,980,0.8519,5944.67223,2687.4131,990.778705,447.90218333333337,542.8765216666666,0.0,-0.0,10800.0,0.0,0.0
main_l105_pv100,99,100,16:30,16:20-16:30,980,990,0.8791,5949.18681,2383.1779,991.5311350000001,397.1963166666667,594.3348183333334,0.0,-0.0,10800.0,0.0,0.0
main_l105_pv100,100,101,16:40,16:30-16:40,990,1000,0.9024,5973.48906,2089.1246,995.5815099999999,348.18743333333333,647.3940766666665,0.0,-0.0,10800.0,0.0,0.0
main_l105_pv100,101,102,16:50,16:40-16:50,1000,1010,0.9163,5883.84447,1791.0829,980.6407449999999,298.5138166666667,682.1269283333332,-0.0,0.0,10800.0,0.0,-0.0
main_l105_pv100,102,103,17:00,16:50-17:00,1010,1020,0.9264,5740.04802,1501.7283,956.6746700000001,250.28805,706.3866200000001,-0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,103,104,17:10,17:00-17:10,1020,1030,0.9462,5740.763595,1255.1723,956.7939325,209.19538333333333,747.5985491666667,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,104,105,17:20,17:10-17:20,1030,1040,0.9742,5737.96335,1036.3323,956.327225,172.72205,783.605175,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,105,106,17:30,17:20-17:30,1040,1050,0.9862,5767.068090000001,836.7775,961.1780150000001,139.46291666666667,821.7150983333333,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,106,107,17:40,17:30-17:40,1050,1060,0.976,5902.8173400000005,665.2313,983.80289,110.87188333333333,872.9310066666667,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,107,108,17:50,17:40-17:50,1060,1070,1.0742,5345.77323,516.6758,890.9622049999999,86.11263333333332,804.8495716666666,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,108,109,18:00,17:50-18:00,1070,1080,1.2313,4418.997240000001,386.6731,736.49954,64.44551666666666,672.0540233333334,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,109,110,18:10,18:00-18:10,1080,1090,1.2561,4328.899155,275.7933,721.4831924999999,45.96554999999999,675.5176424999999,0.0,-0.0,10800.0,0.0,0.0
main_l105_pv100,110,111,18:20,18:10-18:20,1090,1100,1.2447,4468.7325900000005,182.9526,744.788765,30.492099999999997,714.296665,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,111,112,18:30,18:20-18:30,1100,1110,1.2545,4437.25002,108.3414,739.54167,18.0569,721.4847699999999,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,112,113,18:40,18:30-18:40,1110,1120,1.2522,4445.00532,54.3121,740.83422,9.052016666666667,731.7822033333333,0.0,0.0,10800.0,0.0,0.0
main_l105_pv100,113,114,18:50,18:40-18:50,1120,1130,1.2881,4458.7856249999995,18.6569,743.1309374999998,3.1094833333333334,317.4340749999999,0.0,422.58737916666666,10330.458467592593,0.0,0.0
main_l105_pv100,114,115,19:00,18:50-19:00,1130,1140,1.3466,4451.138475000001,0.2753,741.8564125,0.04588333333333333,0.0,0.0,741.8105291666667,9506.224546296296,0.0,0.0
main_l105_pv100,115,116,19:10,19:00-19:10,1140,1150,1.3523,4456.90182,0.2296,742.81697,0.038266666666666664,0.0,0.0,742.7787033333333,8680.914875925926,0.0,0.0
main_l105_pv100,116,117,19:20,19:10-19:20,1150,1160,1.3445,4464.514635,0.6007,744.0857725,0.10011666666666666,0.0,0.0,743.9856558333333,7854.264147222222,0.0,0.0
main_l105_pv100,117,118,19:30,19:20-19:30,1160,1170,1.3483,4469.515365,0.0,744.9192275,0.0,0.0,0.0,744.9192275,7026.576116666666,0.0,0.0
main_l105_pv100,118,119,19:40,19:30-19:40,1170,1180,1.349,4480.764435,0.0,746.7940725,0.0,0.0,0.0,746.7940725,6196.8049249999995,0.0,0.0
main_l105_pv100,119,120,19:50,19:40-19:50,1180,1190,1.3473,4483.473750000001,0.0,747.245625,0.0,0.0,0.0,747.245625,5366.532008333333,0.0,0.0
main_l105_pv100,120,121,20:00,19:50-20:00,1190,1200,1.3482,4482.103709999999,0.0,747.0172849999999,0.0,0.0,0.0,747.0172849999999,4536.512802777777,0.0,0.0
main_l105_pv100,121,122,20:10,20:00-20:10,1200,1210,1.3513,4496.335725000001,0.0,749.3892875,0.0,0.0,0.0,749.3892875,3703.8580388888886,0.0,0.0
main_l105_pv100,122,123,20:20,20:10-20:20,1210,1220,1.34,4506.290145,0.0,751.0483575,0.0,0.0,0.0,751.0483575,2869.359863888889,0.0,0.0
main_l105_pv100,123,124,20:30,20:20-20:30,1220,1230,1.3489,4505.929155000001,0.0,750.9881925000001,0.0,0.0,0.0,750.9881925000001,2034.9285388888889,0.0,0.0
main_l105_pv100,124,125,20:40,20:30-20:40,1230,1240,1.3952,4508.61411,0.0,751.4356849999999,0.0,0.0,0.0,751.4356849999999,1200.0,0.0,0.0
main_l105_pv100,125,126,20:50,20:40-20:50,1240,1250,1.2226,4509.974175,0.0,751.6623625,0.0,751.6623625,0.0,0.0,1200.0,0.0,0.0
main_l105_pv100,126,127,21:00,20:50-21:00,1250,1260,0.9332,4517.132235,0.0,752.8553725,0.0,752.8553725,0.0,0.0,1200.0,0.0,0.0
main_l105_pv100,127,128,21:10,21:00-21:10,1260,1270,0.9068,4537.00989,0.0,756.168315,0.0,756.168315,0.0,0.0,1200.0,0.0,0.0
main_l105_pv100,128,129,21:20,21:10-21:20,1270,1280,0.9371,4517.44566,0.0,752.90761,0.0,752.90761,0.0,0.0,1200.0,0.0,0.0
main_l105_pv100,129,130,21:30,21:20-21:30,1280,1290,0.9371,4538.80959,0.0,756.468265,0.0,756.468265,0.0,0.0,1200.0,0.0,0.0
main_l105_pv100,130,131,21:40,21:30-21:40,1290,1300,0.9871,4650.248715,0.0,775.0414525,0.0,775.0414525,0.0,-0.0,1200.0,0.0,0.0
main_l105_pv100,131,132,21:50,21:40-21:50,1300,1310,0.7764,4231.66947,0.0,705.278245,0.0,705.278245,0.0,-0.0,1200.0,0.0,0.0
main_l105_pv100,132,133,22:00,21:50-22:00,1310,1320,0.4209,3530.878995,0.0,588.4798324999999,0.0,1421.8131658333332,833.3333333333333,0.0,1950.0,0.0,1.0
main_l105_pv100,133,134,22:10,22:00-22:10,1320,1330,0.3859,3474.86307,0.0,579.143845,0.0,1412.4771783333333,833.3333333333333,0.0,2700.0,0.0,1.0
main_l105_pv100,134,135,22:20,22:10-22:20,1330,1340,0.4368,3583.604115,0.0,597.2673524999999,0.0,597.2673524999999,0.0,0.0,2700.0,0.0,0.0
main_l105_pv100,135,136,22:30,22:20-22:30,1340,1350,0.4198,3551.0278650000005,0.0,591.8379775,0.0,1425.1713108333333,833.3333333333333,0.0,3450.0,0.0,1.0
main_l105_pv100,136,137,22:40,22:30-22:40,1350,1360,0.4186,3555.88716,0.0,592.6478599999999,0.0,1425.981193333333,833.3333333333333,0.0,4200.0,0.0,1.0
main_l105_pv100,137,138,22:50,22:40-22:50,1360,1370,0.4241,3570.5088299999998,0.0,595.084805,0.0,595.084805,0.0,0.0,4200.0,0.0,-0.0
main_l105_pv100,138,139,23:00,22:50-23:00,1370,1380,0.4237,3569.2047300000004,0.0,594.8674550000001,0.0,1428.2007883333333,833.3333333333333,0.0,4950.0,0.0,1.0
main_l105_pv100,139,140,23:10,23:00-23:10,1380,1390,0.4248,3577.329945,0.0,596.2216575,0.0,596.2216575,0.0,0.0,4950.0,0.0,-0.0
main_l105_pv100,140,141,23:20,23:10-23:20,1390,1400,0.424,3586.9593900000004,0.0,597.826565,0.0,931.1598983333333,333.3333333333333,0.0,5250.0,0.0,1.0
main_l105_pv100,141,142,23:30,23:20-23:30,1400,1410,0.422,3593.080155,0.0,598.8466924999999,0.0,1432.1800258333333,833.3333333333333,0.0,6000.0,0.0,1.0
main_l105_pv100,142,143,23:40,23:30-23:40,1410,1420,0.424,3601.1769150000005,0.0,600.1961524999999,0.0,600.1961524999999,-0.0,0.0,6000.0,0.0,0.0
main_l105_pv100,143,144,23:50,23:40-23:50,1420,1430,0.4271,3611.01405,0.0,601.835675,0.0,601.835675,0.0,0.0,6000.0,0.0,0.0
main_l105_pv100,144,145,0:00+1,23:50-24:00,1430,1440,0.4276,3616.962195,0.0,602.8270325,0.0,602.8270325,0.0,0.0,6000.0,0.0,0.0
main_l105_pv105,1,2,00:10:00,00:00-00:10,0,10,0.4248,3611.83893,0.0,601.9731549999999,0.0,1435.3064883333332,833.3333333333333,0.0,6750.0,0.0,1.0
main_l105_pv105,2,3,00:20:00,00:10-00:20,10,20,0.4245,3609.87816,0.0,601.6463600000001,0.0,1434.9796933333332,833.3333333333333,0.0,7500.0,0.0,1.0
main_l105_pv105,3,4,00:30:00,00:20-00:30,20,30,0.4269,3616.5182550000004,0.0,602.7530425,0.0,1436.0863758333332,833.3333333333333,0.0,8250.0,0.0,1.0
main_l105_pv105,4,5,00:40:00,00:30-00:40,30,40,0.4272,3627.165885,0.0,604.5276475,0.0,1437.860980833333,833.3333333333333,0.0,9000.0,0.0,1.0
main_l105_pv105,5,6,00:50:00,00:40-00:50,40,50,0.4271,3631.768665,0.0,605.2947774999999,0.0,1438.6281108333333,833.3333333333333,0.0,9750.0,0.0,1.0
main_l105_pv105,6,7,01:00:00,00:50-01:00,50,60,0.4285,3632.832105,0.0,605.4720175,0.0,605.4720175,0.0,0.0,9750.0,0.0,0.0
main_l105_pv105,7,8,01:10:00,01:00-01:10,60,70,0.4311,3640.51611,0.0,606.752685,0.0,606.752685,0.0,0.0,9750.0,0.0,0.0
main_l105_pv105,8,9,01:20:00,01:10-01:20,70,80,0.4302,3641.3613600000003,0.0,606.8935600000001,0.0,606.8935600000001,0.0,0.0,9750.0,0.0,0.0
main_l105_pv105,9,10,01:30:00,01:20-01:30,80,90,0.4279,3640.316715,0.0,606.7194525,0.0,940.0527858333332,333.3333333333333,0.0,10050.0,0.0,1.0
main_l105_pv105,10,11,01:40:00,01:30-01:40,90,100,0.4312,3656.617335,0.0,609.4362225,0.0,609.4362225,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,11,12,01:50:00,01:40-01:50,100,110,0.4333,3669.838305,0.0,611.6397175,0.0,611.6397175,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,12,13,02:00:00,01:50-02:00,110,120,0.4311,3673.366515,0.0,612.2277525,0.0,612.2277525,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,13,14,02:10:00,02:00-02:10,120,130,0.4293,3680.490975,0.0,613.4151625,0.0,613.4151625,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,14,15,02:20:00,02:10-02:20,130,140,0.4324,3688.2706350000003,0.0,614.7117724999999,0.0,614.7117724999999,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,15,16,02:30:00,02:20-02:30,140,150,0.4367,3692.711925,0.0,615.4519875,0.0,615.4519875,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,16,17,02:40:00,02:30-02:40,150,160,0.4348,3693.82083,0.0,615.636805,0.0,615.636805,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,17,18,02:50:00,02:40-02:50,160,170,0.4335,3694.4793900000004,0.0,615.746565,0.0,615.746565,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,18,19,03:00:00,02:50-03:00,170,180,0.4357,3697.15248,0.0,616.19208,0.0,616.19208,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,19,20,03:10:00,03:00-03:10,180,190,0.4374,3703.272405,0.0,617.2120675,0.0,617.2120675,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,20,21,03:20:00,03:10-03:20,190,200,0.4371,3714.1496700000002,0.0,619.024945,0.0,619.024945,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,21,22,03:30:00,03:20-03:30,200,210,0.4356,3722.12484,0.0,620.3541399999999,0.0,620.3541399999999,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,22,23,03:40:00,03:30-03:40,210,220,0.4353,3718.342635,0.0,619.7237724999999,0.0,619.7237724999999,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,23,24,03:50:00,03:40-03:50,220,230,0.436,3723.71748,0.0,620.6195799999999,0.0,620.6195799999999,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,24,25,04:00:00,03:50-04:00,230,240,0.4378,3738.21735,0.0,623.036225,0.0,623.036225,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,25,26,04:10:00,04:00-04:10,240,250,0.4401,3740.056005,0.0,623.3426675,0.0,623.3426675,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,26,27,04:20:00,04:10-04:20,250,260,0.4389,3734.554215,0.0,622.4257025,0.0,622.4257025,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,27,28,04:30:00,04:20-04:30,260,270,0.4364,3738.02856,0.0,623.00476,0.0,623.00476,0.0,0.0,10050.0,0.0,0.0
main_l105_pv105,28,29,04:40:00,04:30-04:40,270,280,0.4393,3759.6867,0.6293700000000001,626.61445,0.104895,626.509555,0.0,0.0,10050.0,0.0,0.0
