origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-12-28,0,26,26,631.03258776874043,3172.6996399066634,664.79927583120786,664.79927583120786,693.06739572129379,693.06739572129379,0,207275.85520816065
2025-12-28,1,26,26,636.07839326861563,3570.3081304860257,670.46810291308554,670.46810291308554,711.85915779764684,711.85915779764684,0,207275.85520816065
2025-12-28,2,26,26,634.55992024691034,3614.6729435558568,672.22985683781872,672.22985683781872,717.11760775501261,717.11760775501261,0,207275.85520816065
2025-12-29,0,26,26,632.37557655358682,3209.0031034622225,666.410923668902,666.410923668902,695.13292418821788,695.13292418821788,0,206335.44927921181
2025-12-29,1,26,26,631.75011215259349,3489.7058554270529,665.15876049942881,665.15876049942881,706.30798739265038,706.30798739265038,0,206335.44927921181
2025-12-29,2,26,26,629.96077224862211,3484.2207827935799,664.82453521644948,664.82453521644948,711.82464112639411,711.82464112639411,0,206335.44927921181
2025-12-30,0,26,26,619.84165395025161,3020.372093242856,646.93115392065965,646.93115392065965,678.8569676996849,678.8569676996849,0,202526.70463467468
2025-12-30,1,26,26,618.89967250788459,3303.674262350627,644.95210548435773,644.95210548435773,692.60889259915484,692.60889259915484,0,202526.70463467468
2025-12-30,2,26,26,616.23291219220823,3251.9444199400909,641.73156311182686,641.73156311182686,693.87869806980007,693.87869806980007,0,202526.70463467468
2025-12-31,0,26,26,617.80449234613991,3062.11737567096,645.41246399839611,645.41246399839611,676.80404324260712,676.80404324260712,0,165488.99316932811
2025-12-31,1,26,26,615.57133790191631,3315.7339318449822,642.35357146615206,642.35357146615206,689.34300108423076,689.34300108423076,0,165488.99316932811
2025-12-31,2,26,26,303.98226513495655,3299.5189820437727,329.5731532448529,329.5731532448529,381.52316422350185,381.52316422350185,0,165488.99316932811
