id,source_line,section,kind,source_text,code_locations,test_locations,criterion,implementation_linked,real_acceptance,evidence,acceptance_note
Q2F-L0418-S1,418,2.4.2,formula_line,"L_{d-2,t},",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0419-S1,419,2.4.2,formula_line,"L_{d-7,t},",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0420-S1,420,2.4.2,formula_line,"\bar L_{d,t}^{(7)},",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0421-S1,421,2.4.2,formula_line,"\sigma_{d,t}^{(7)}",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0422-S1,422,2.4.2,formula_line,\bigr].,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0423-S1,423,2.4.2,formula_line,},src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0424-S1,424,2.4.2,markup,$$,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0426-S1,426,2.4.2,sentence,其中：,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0428-S1,428,2.4.2,sentence,- $\tau_t$：日内第 $t$ 个 10 min 时段；,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0429-S1,429,2.4.2,sentence,- $w_d$：星期类别；,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0430-S1,430,2.4.2,sentence,- $u_d$：工作日/周末标记；,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0431-S1,431,2.4.2,sentence,"- $L_{d-1,t}$、$L_{d-2,t}$、$L_{d-7,t}$：前 1、2、7 日同一时刻负荷；",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0432-S1,432,2.4.2,sentence,"- $\bar L_{d,t}^{(7)}$、$\sigma_{d,t}^{(7)}$：此前 7 日同一时刻均值和标准差，用于吸收近期水平、波动及缓慢季节漂移。",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0434-S1,434,2.4.2,sentence,模型写为,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0436-S1,436,2.4.2,markup,$$,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0437-S1,437,2.4.2,formula_line,"\hat L_{d,t}=f_{\mathrm{LGB}}(X_{d,t}^{L}).",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0438-S1,438,2.4.2,markup,$$,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S1,440,2.4.2,sentence,为进一步封闭预测器自身的超参数信息边界，LightGBM 的**特征字典、超参数候选集合与选参规则**均在 2 月 1 日正式回测前固定。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S2,440,2.4.2,sentence,本文仅使用 1 月预热区间完成超参数选择：1 月 1—14 日形成初始训练样本，自 1 月 15 日起，各预先给定的超参数候选配置均按照当时可得信息产生影子样本外预测；,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S3,440,2.4.2,sentence,至 1 月 31 日，只利用这些 1 月样本外结果确定一组 LightGBM 超参数，并自 2 月 1 日起冻结该配置。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S4,440,2.4.2,sentence,2—12 月真实结果不得用于回头调节树深、叶节点数、学习率、正则项等超参数。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S5,440,2.4.2,sentence,需要区分的是，**超参数冻结并不等于模型参数冻结**：每天 0:00 仍可在固定超参数下，利用当时信息集 $\mathcal I_d$ 重新拟合模型参数。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0440-S6,440,2.4.2,sentence,最终论文与代码应报告实际采用的超参数候选集合及冻结后的配置，以保证流程可复现。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0442-S1,442,2.4.2,sentence,月份 $m_d$ 与年内日序号 $r_d$ 本身属于事先已知的日历信息，使用它们并不构成未来信息泄漏；,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0442-S2,442,2.4.2,sentence,但在 2 月初仅有 1 月历史时，基于树分裂的模型对尚未覆盖的月份类别或训练区间之外的连续年内序号缺乏自然外推能力。,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0442-S3,442,2.4.2,sentence,"为避免把这种不稳定外推误认为季节建模能力，本文不将 $m_d,r_d$ 放入 LightGBM 主特征集。",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0442-S4,442,2.4.2,sentence,"若需要检验日历趋势是否具有额外价值，仅将“加入 $m_d,r_d$”作为附加消融项，并仍以严格滚动样本外结果判断，不改变主模型。",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0444-S1,444,2.4.2,sentence,"所有主特征在第 $d$ 日 0:00 均必须已经可得，不使用当天尚未发生的 $L_{d,t-1}$ 等实时信息。",src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
Q2F-L0446-S1,446,2.4.2,sentence,负荷最终是否采用 LightGBM，仍必须满足,src/q2/forecast.py:32#load_features;src/q2/forecast.py:41#lightgbm_forecast;src/q2/shadows.py:29#freeze_lightgbm,src/q2/test_forecast_dispatch.py:116#test_exact_eight_load_features_and_actual_candidate;src/q2/test_forecast_dispatch.py:136#test_freezing_cannot_use_february_hyperparameter_performance,forecast,True,True,raw/shadows/frozen_lightgbm.json;processed/experiments/forecast_metrics.csv,351个影子origin完成；1月冻参；全年误差仅为事后诊断
